"task","date","clock","id","name","expid","time","choice","itime","nprizes","pick1","choice1","pick2","choice2","pick3","choice3","task_","prizesL","prizesR","minT","maxT","Nlotteries","P0left","prize0","P1left","prize1","P2left","prize2","P3left","prize3","P0right","P1right","P2right","P3right","pairs","recency","ExpID","session","endowment","Age","sex","race","major","student","highest","father","mother","citizen","gpa","Smoke","loc_c","loc_i","loc_p","ucf0","lucf0","mucf0","ucf123","experienced","Female","Black","Asian","Hispanic","Over22","Business","Freshman","Sophomore","Junior","Senior","Graduate","EdExpect","EdFather","EdMother","Citizen","GPAhi","GPAlow","ExcessTime","timed","ID","evL","evR","ev","evDIFF","Wedding","Random","choice_","Race","Major","Student","Highest","Father","Mother","Citizens","Foreign","Marital","Married","GPA","nhhd","Houseincome","Hincome","Parentincome","Pincome","Fulltime","Asmoked","KnowBet","KnowWorldCup","Political","ra","loss","mixed","Clock","timeMAX","timeMIN","timetaken","experiment","random","evinfo","Choices","gain","Gain","Mixed","Loss","Frame","Endowment","stake","Date","Year","new","Nlott20","Nlott40","core","ll","ll_eut","ll_pt","p_eut","p_pt","RDa_prob0l_","RDpw_prob0l","RDdw_prob0l","RDa_prob1l_","RDpw_prob1l","RDdw_prob1l","RDa_prob2l_","RDpw_prob2l","RDdw_prob2l","RDa_prob3l_","RDpw_prob3l","RDdw_prob3l","RDa_prob0r_","RDpw_prob0r","RDdw_prob0r","RDa_prob1r_","RDpw_prob1r","RDdw_prob1r","RDa_prob2r_","RDpw_prob2r","RDdw_prob2r","RDa_prob3r_","RDpw_prob3r","RDdw_prob3r","CPTa_prob0l_l","CPTpw_prob0l_l","CPTdw_prob0l_l","CPTa_prob1l_l","CPTpw_prob1l_l","CPTdw_prob1l_l","CPTa_prob2l_l","CPTpw_prob2l_l","CPTdw_prob2l_l","CPTa_prob3l_l","CPTpw_prob3l_l","CPTdw_prob3l_l","CPTa_prob0r_l","CPTpw_prob0r_l","CPTdw_prob0r_l","CPTa_prob1r_l","CPTpw_prob1r_l","CPTdw_prob1r_l","CPTa_prob2r_l","CPTpw_prob2r_l","CPTdw_prob2r_l","CPTa_prob3r_l","CPTpw_prob3r_l","CPTdw_prob3r_l","CPTa_prob0l_g","CPTpw_prob0l_g","CPTdw_prob0l_g","CPTa_prob1l_g","CPTpw_prob1l_g","CPTdw_prob1l_g","CPTa_prob2l_g","CPTpw_prob2l_g","CPTdw_prob2l_g","CPTa_prob3l_g","CPTpw_prob3l_g","CPTdw_prob3l_g","CPTa_prob0r_g","CPTpw_prob0r_g","CPTdw_prob0r_g","CPTa_prob1r_g","CPTpw_prob1r_g","CPTdw_prob1r_g","CPTa_prob2r_g","CPTpw_prob2r_g","CPTdw_prob2r_g","CPTa_prob3r_g","CPTpw_prob3r_g","CPTdw_prob3r_g","dw_check_r","dw_check_l"
25,"6/1/2006","14:29:15.9392100",6016,"Anonymous","mucf0",6,"R",0,3,3,"L",40,"L",57,"R",25,4,4,0,0,60,0.75,-8,0.25,-3,0,3,0,8,0.870000004768372,0,0,0.129999995231628,NA,NA,"mucf","",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,10,"Minimum Time Constraints Imposed",20016,-6.75,-5.92000007629395,-5.92000007629395,0.829999923706055,1,0,1,1,12,5,3,5,5,1,2,1,0,1,1,1,0,9,0,0,NA,2,2,2,8,0,1,869.2656535,874.671142578125,864.993774414062,9.6773681640625,"mucf",0,0,1,0,0,1,0,"Mixed Frame",16,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"2/26/2004","15:12:03.5348392",5032,"Anonymous","mucf0",1.79999995231628,"R",0,3,12,"L",39,"L",58,"R",50,4,4,0,0,60,0,-8,0,-3,0.620000004768372,3,0.379999995231628,8,0.129999995231628,0,0.129999995231628,0.740000009536743,2,18,"mucf","Mucf0",6,19,1,1,6,1,2,5,5,1,3,0,-5,13,6,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,"Minimum Time Constraints Imposed",88,4.90000009536743,5.26999998092651,5.26999998092651,0.369999885559082,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,912.058913986667,913.022644042969,901.710754394531,11.3118896484375,"mucf",0,0,1,0,0,1,0,"Mixed Frame",14,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"6/1/2006","16:50:20.0835805",7002,"Anonymous","mucf0",4.40000009536743,"R",0,3,14,"L",38,"L",58,"R",56,4,4,0,0,60,0.25,-8,0.75,-3,0,3,0,8,0.379999995231628,0,0.620000004768372,0,NA,NA,"mucf","",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,"Minimum Time Constraints Imposed",20027,-4.25,-1.17999994754791,-1.17999994754791,3.07000017166138,1,0,1,1,2,5,2,5,6,1,2,3,0,4,1,1,0,8,1,0,NA,2,1,2,7,0,1,1010.33472634167,1010.89044189453,1001.05981445312,9.83062744140625,"mucf",0,0,1,0,0,1,0,"Mixed Frame",15,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"2/26/2004","13:58:03.5350305",5019,"Anonymous","mucf0",13.3999996185303,"L",0,3,8,"L",39,"L",57,"R",42,4,4,0,0,60,0.25,-8,0,-3,0.75,3,0,8,0.129999995231628,0.490000009536743,0.379999995231628,0,47,20,"mucf","Mucf0",3,20,2,1,5,4,3,3,5,1,1,0,-7,13,-8,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,10,"Minimum Time Constraints Imposed",77,0.25,-1.37000000476837,0.25,1.62000000476837,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,838.058917175,841.131225585938,828.535095214844,12.5961303710938,"mucf",0,0,0,0,0,1,0,"Mixed Frame",11,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"2/26/2004","13:10:10.7893918",5007,"Anonymous","mucf0",28.2000007629395,"R",0,3,14,"L",35,"R",59,"L",20,4,4,0,0,60,0,-8,0.129999995231628,-3,0.490000009536743,3,0.379999995231628,8,0,0.25,0,0.75,12,12,"mucf","Mucf0",3,19,2,1,9,1,3,3,3,1,3,0,-6,9,-7,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,30,"Minimum Time Constraints Imposed",65,4.11999988555908,5.25,5.25,1.13000011444092,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,790.179823196667,797.758361816406,784.921813964844,12.8365478515625,"mucf",0,0,1,0,0,1,0,"Mixed Frame",11,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"2/26/2004","13:44:38.7160889",5011,"Anonymous","mucf0",11.6000003814697,"R",0,3,19,"R",22,"R",48,"L",59,4,4,0,0,60,0.129999995231628,-8,0.870000004768372,-3,0,3,0,8,0.370000004768372,0.370000004768372,0,0.259999990463257,52,25,"mucf","Mucf0",7,21,1,1,14,4,1,2,4,1,1,0,-9,6,-2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10,"Minimum Time Constraints Imposed",69,-3.65000009536743,-1.99000012874603,-1.99000012874603,1.6599999666214,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,824.645268148333,824.869750976562,812.278503417969,12.5912475585938,"mucf",0,0,1,0,0,1,0,"Mixed Frame",15,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"2/26/2004","13:46:05.6034728",5020,"Anonymous","mucf0",9.30000019073486,"L",0,3,11,"L",25,"R",59,"R",10,4,4,0,0,60,0.129999995231628,-8,0.25,-3,0.620000004768372,3,0,8,0,0.620000004768372,0.379999995231628,0,45,-14,"mucf","Mucf0",5,18,1,1,9,1,3,5,5,1,3,0,-8,12,-4,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,10,"Minimum Time Constraints Imposed",78,0.0700000524520874,-0.720000028610229,0.0700000524520874,0.790000081062317,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,826.093391213333,834.356567382812,824.5380859375,9.8184814453125,"mucf",0,0,0,0,0,1,0,"Mixed Frame",13,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"6/1/2006","14:32:50.8885821",6011,"Anonymous","mucf0",7.19999980926514,"L",0,3,4,"R",23,"R",59,"R",48,4,4,0,0,60,0,-8,0.25,-3,0.5,3,0.25,8,0,0.370000004768372,0.259999990463257,0.370000004768372,NA,NA,"mucf","",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,10,"Minimum Time Constraints Imposed",20011,2.75,2.63000011444092,2.75,0.119999885559082,1,0,-1,1,4,3,2,3,3,1,2,1,0,3,1,1,0,3,0,0,NA,2,2,1,5,0,1,872.848143035,874.753845214844,864.10400390625,10.6498413085938,"mucf",0,0,0,0,0,1,0,"Mixed Frame",13,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"6/1/2006","14:31:38.8218788",6010,"Anonymous","mucf0",17.2999992370605,"L",0,3,19,"R",24,"R",60,"L",13,4,4,0,0,60,0,-8,0.620000004768372,-3,0.379999995231628,3,0,8,0,0.75,0,0.25,NA,NA,"mucf","",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,20,"Minimum Time Constraints Imposed",20010,-0.720000028610229,-0.25,-0.25,0.470000028610229,1,0,-1,1,4,4,1,1,4,1,2,1,0,2,1,1,0,9,0,0,NA,2,2,4,9,0,1,871.647031313333,894.265380859375,866.131958007812,28.1334228515625,"mucf",0,0,0,0,0,1,0,"Mixed Frame",17,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"6/1/2006","16:48:08.3298350",7012,"Anonymous","mucf0",2.90000009536743,"L",0,3,18,"R",26,"L",48,"R",34,4,4,0,0,60,0.370000004768372,-8,0.370000004768372,-3,0,3,0.259999990463257,8,0.129999995231628,0.870000004768372,0,0,NA,NA,"mucf","",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,"Minimum Time Constraints Imposed",20037,-1.99000012874603,-3.65000009536743,-1.99000012874603,1.6599999666214,1,0,-1,1,10,4,1,5,5,1,2,1,0,3,1,1,0,7,1,0,NA,1,1,3,9,0,1,1008.13883058333,1010.68884277344,1003.85418701172,6.83465576171875,"mucf",0,0,0,0,0,1,0,"Mixed Frame",17,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"2/26/2004","13:40:04.5595168",5011,"Anonymous","mucf0",11.6000003814697,"L",0,3,19,"R",22,"R",48,"L",34,4,4,0,0,60,0.370000004768372,-8,0.370000004768372,-3,0,3,0.259999990463257,8,0.129999995231628,0.870000004768372,0,0,52,-25,"mucf","Mucf0",7,21,1,1,14,4,1,2,4,1,1,0,-9,6,-2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10,"Minimum Time Constraints Imposed",69,-1.99000012874603,-3.65000009536743,-1.99000012874603,1.6599999666214,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,820.075991946667,824.869750976562,812.278503417969,12.5912475585938,"mucf",0,0,0,0,0,1,0,"Mixed Frame",15,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"6/1/2006","16:25:00.3607456",7003,"Anonymous","mucf0",9.80000019073486,"R",0,3,15,"L",41,"L",55,"R",49,4,4,0,0,60,0.25,-8,0.5,-3,0.25,3,0,8,0.129999995231628,0.740000009536743,0.129999995231628,0,NA,NA,"mucf","",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,10,"Minimum Time Constraints Imposed",20028,-2.75,-2.86999988555908,-2.75,0.119999885559082,1,0,1,1,2,5,2,5,3,1,2,1,0,3,1,1,0,3,0,0,NA,2,1,2,6,0,1,985.006012426667,986.740661621094,977.063110351562,9.67755126953125,"mucf",0,0,1,0,0,1,0,"Mixed Frame",14,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"6/1/2006","16:47:38.2634267",7022,"Anonymous","mucf0",8.39999961853027,"R",0,3,8,"L",23,"L",58,"R",25,4,4,0,0,60,0.75,-8,0.25,-3,0,3,0,8,0.870000004768372,0,0,0.129999995231628,NA,NA,"mucf","",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,10,"Minimum Time Constraints Imposed",20047,-6.75,-5.92000007629395,-5.92000007629395,0.829999923706055,1,0,1,1,14,4,1,5,5,1,2,1,0,3,1,1,0,4,0,0,NA,2,2,1,7,0,1,1007.63772377833,1013.59332275391,1003.33544921875,10.2578735351562,"mucf",0,0,1,0,0,1,0,"Mixed Frame",15,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"2/26/2004","15:01:32.6638590",5033,"Anonymous","mucf0",6.09999990463257,"L",0,3,15,"L",35,"R",49,"R",15,4,4,0,0,60,0,-8,0.25,-3,0.5,3,0.25,8,0,0.129999995231628,0.870000004768372,0,18,-12,"mucf","Mucf0",8,20,1,1,6,2,2,5,3,1,3,0,-7,10,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,10,"Minimum Time Constraints Imposed",89,2.75,2.22000002861023,2.75,0.529999971389771,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,901.54439765,906.846252441406,899.703491210938,7.14276123046875,"mucf",0,0,0,0,0,1,0,"Mixed Frame",16,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"6/1/2006","16:45:08.9344585",7015,"Anonymous","mucf0",12.3999996185303,"R",0,3,7,"R",29,"L",59,"R",7,4,4,0,0,60,0,-8,0.5,-3,0.5,3,0,8,0.129999995231628,0.25,0.620000004768372,0,NA,NA,"mucf","",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,10,"Minimum Time Constraints Imposed",20040,0,0.0700000524520874,0.0700000524520874,0.0700000524520874,1,0,1,9,4,3,2,5,6,3,1,1,0,4,1,1,0,9,0,0,3,2,1,1,4,0,1,1005.14890764167,1012.87066650391,1004.06506347656,8.80560302734375,"mucf",0,0,1,0,0,1,0,"Mixed Frame",12,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"2/26/2004","13:48:16.4218953",5009,"Anonymous","mucf0",8.39999961853027,"L",0,3,9,"R",25,"R",59,"R",31,4,4,0,0,60,0,-8,0.129999995231628,-3,0.740000009536743,3,0.129999995231628,8,0,0.25,0.5,0.25,13,26,"mucf","Mucf0",7,19,1,1,4,1,2,5,5,1,2,0,1,5,5,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,"Minimum Time Constraints Imposed",67,2.86999988555908,2.75,2.86999988555908,0.119999885559082,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,828.273698255,832.431213378906,822.766479492188,9.66473388671875,"mucf",0,0,0,0,0,1,0,"Mixed Frame",15,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"2/26/2004","13:51:14.1786514",5016,"Anonymous","mucf0",5.19999980926514,"R",0,3,18,"R",30,"R",53,"L",57,4,4,0,0,60,0.129999995231628,-8,0.25,-3,0.620000004768372,3,0,8,0,0.5,0.5,0,28,50,"mucf","Mucf0",10,18,2,1,13,1,2,3,5,1,2,0,-5,10,-3,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10,"Minimum Time Constraints Imposed",74,0.0700000524520874,0,0.0700000524520874,0.0700000524520874,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,831.236310856667,831.455322265625,822.816589355469,8.63873291015625,"mucf",0,0,1,0,0,1,0,"Mixed Frame",18,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"6/1/2006","14:26:50.5317198",6025,"Anonymous","mucf0",18.8999996185303,"R",0,3,5,"R",26,"L",56,"R",5,4,4,0,0,60,0,-8,0.25,-3,0.5,3,0.25,8,0,0.129999995231628,0.740000009536743,0.129999995231628,NA,NA,"mucf","",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,20,"Minimum Time Constraints Imposed",20025,2.75,2.86999988555908,2.86999988555908,0.119999885559082,1,0,1,1,14,4,2,5,5,1,2,1,0,2,1,1,0,8,1,0,NA,2,2,1,5,0,1,866.84219533,881.457458496094,865.489318847656,15.9681396484375,"mucf",0,0,1,0,0,1,0,"Mixed Frame",13,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"6/1/2006","14:28:27.6385033",6015,"Anonymous","mucf0",4.5,"L",0,3,11,"R",24,"L",48,"L",50,4,4,0,0,60,0,-8,0,-3,0.620000004768372,3,0.379999995231628,8,0.129999995231628,0,0.129999995231628,0.740000009536743,NA,NA,"mucf","",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,"Minimum Time Constraints Imposed",20015,4.90000009536743,5.26999998092651,5.26999998092651,0.369999885559082,1,0,-1,1,14,3,1,5,5,1,2,1,0,3,1,2,0,9,0,1,NA,2,2,2,5,0,1,868.460641721667,868.656494140625,864.407531738281,4.24896240234375,"mucf",0,0,0,0,0,1,0,"Mixed Frame",13,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"2/26/2004","13:44:59.6993795",5015,"Anonymous","mucf0",17.2999992370605,"R",0,3,13,"L",38,"R",53,"R",4,4,4,0,0,60,0.379999995231628,-8,0,-3,0.620000004768372,3,0,8,0.490000009536743,0,0.129999995231628,0.379999995231628,81,-36,"mucf","Mucf0",1,18,2,1,5,1,1,5,5,1,3,0,-2,12,7,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,20,"Minimum Time Constraints Imposed",73,-1.17999994754791,-0.490000128746033,-0.490000128746033,0.68999981880188,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,824.994989658333,832.294555664062,824.3251953125,7.9693603515625,"mucf",0,0,1,0,0,1,0,"Mixed Frame",9,8,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"6/1/2006","16:51:25.1375764",7016,"Anonymous","mucf0",4.40000009536743,"R",0,3,5,"L",24,"L",45,"L",54,4,4,0,0,60,0,-8,0.490000009536743,-3,0.379999995231628,3,0.129999995231628,8,0,0.620000004768372,0.129999995231628,0.25,NA,NA,"mucf","",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"Minimum Time Constraints Imposed",20041,0.709999918937683,0.529999971389771,0.709999918937683,0.179999947547913,1,0,1,1,7,4,1,3,5,1,2,2,1,2,2,4,0,6,0,0,NA,2,1,1,8,0,1,1011.41895960667,1013.01684570312,1003.63775634766,9.37908935546875,"mucf",0,0,1,0,0,1,0,"Mixed Frame",16,8,16807,2006,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
